0.35960591133004927,0.015873015873015872
0.5245901639344263,0.031746031746031744
0.5547945205479452,0.047619047619047616
0.6238244514106583,0.06349206349206349
0.625,0.07936507936507936
0.6938775510204082,0.09523809523809523
0.7119565217391305,0.1111111111111111
0.74,0.12698412698412698
0.7843137254901961,0.14285714285714285
0.7971014492753623,0.15873015873015872
0.8014184397163121,0.1746031746031746
0.8040201005025126,0.19047619047619047
0.8064516129032258,0.20634920634920634
0.8095238095238095,0.2222222222222222
0.8112798264642083,0.23809523809523808
0.8177339901477833,0.25396825396825395
0.8189655172413793,0.2698412698412698
0.8190661478599222,0.2857142857142857
0.8366013071895425,0.30158730158730157
0.8380414312617702,0.31746031746031744
0.84,0.3333333333333333
0.8424242424242424,0.3492063492063492
0.8426966292134831,0.36507936507936506
0.8456375838926175,0.38095238095238093
0.8548387096774194,0.3968253968253968
0.867579908675799,0.4126984126984127
0.8735177865612648,0.42857142857142855
0.8737864077669902,0.4444444444444444
0.8770949720670391,0.4603174603174603
0.8850574712643678,0.47619047619047616
0.8905660377358491,0.49206349206349204
0.9014598540145985,0.5079365079365079
0.9049773755656109,0.5238095238095238
0.9079601990049752,0.5396825396825397
0.9093333333333333,0.5555555555555556
0.9116719242902208,0.5714285714285714
0.9117043121149897,0.5873015873015873
0.9117647058823529,0.6031746031746031
0.9153605015673981,0.6190476190476191
0.9183673469387755,0.6349206349206349
0.9206349206349206,0.6507936507936508
0.9236947791164659,0.6666666666666666
0.9363395225464191,0.6825396825396826
0.9382239382239382,0.6984126984126984
0.9398280802292264,0.7142857142857143
0.9423868312757202,0.7301587301587301
0.9432624113475178,0.746031746031746
0.9537444933920705,0.7619047619047619
0.9595959595959596,0.7777777777777778
0.9609375,0.7936507936507936
0.9657387580299786,0.8095238095238095
0.9671361502347418,0.8253968253968254
0.9682242990654205,0.8412698412698413
0.9752066115702479,0.8571428571428571
0.9772151898734177,0.873015873015873
0.9818913480885312,0.8888888888888888
0.9821428571428571,0.9047619047619048
0.9821826280623608,0.9206349206349206
0.9907407407407407,0.9365079365079365
1.0,0.9523809523809523
1.0,0.9682539682539683
1.0,0.9841269841269841
1.0,1.0
